ssoc,title,major_group,gross_wage_median,gross_wage_25th,gross_wage_75th,estimated_sg_employment_thousands,employment_thousands,employment_basis,employment_family_code,employment_family_total_thousands,employment_weight_within_family,employment_estimate_method,employment_tier,bls_proxy_employment,wage_pool_proxy_tier,exposure,bottleneck,market_resilience,market_modifier,net_risk,risk_band,augmentation,augmentation_band,impact_type,structural_risk,structural_risk_band,transition_adjusted_risk,transition_adjusted_band,transition_adjusted_impact_type,realized_risk_proxy,adaptation_capacity,adaptation_buffer,demand_fragility,reallocation_capacity,profile,anthropic_calibrated,anthropic_gap,sol_match,jobs_in_demand_match,exposure_blend_strategy,exposure_agreement,exposure_source_count,exposure_source_weights,signal_conflict,signal_conflict_reasons,confidence_level,confidence_score,confidence_source_coverage,confidence_signal_agreement,confidence_sensitivity,structural_model_version,scoring_basis,baseline_v42_exposure,baseline_v42_net_risk,baseline_v42_risk_band,baseline_v42_augmentation,baseline_v42_impact_type,baseline_v43_exposure,baseline_v43_net_risk,baseline_v43_risk_band,baseline_v43_augmentation,baseline_v43_impact_type,match_quality,education_label,education_tier,pwm_covered,licensed_profession,foreign_worker_dependency,skillsfuture_eligible
21714,Marine superintendent,PROFESSIONALS,9600,6580,14426,3,3,estimated_sg_submajor_weighted_2025,21,154.5,0.019311,wage_only,derived_from_official_sg,,external_proxy,0.3456,0.8378,0.6760,0.5458,0.0306,very_low,0.1957,very_low,ai_leveraged,,,,,,,,,,,,true,-0.0176,exact,false,reliability_weighted,aligned_mid,3,aioe:0.3193|anthropic:0.3486|eloundou:0.3321,false,,medium,0.6268,0.8200,0.8500,0.8500,,,,,,,,,,,,,direct,,external_proxy,false,,,false
21712,Marine superintendent (engineer),PROFESSIONALS,7638,5800,10240,2.7,2.7,estimated_sg_submajor_weighted_2025,21,154.5,0.017225,wage_only,derived_from_official_sg,,external_proxy,0.3456,0.8378,0.5532,0.6011,0.0337,very_low,0.1602,very_low,ai_leveraged,,,,,,,,,,,,true,-0.0176,exact,false,reliability_weighted,aligned_mid,3,aioe:0.3193|anthropic:0.3486|eloundou:0.3321,false,,medium,0.6268,0.8200,0.8500,0.8500,,,,,,,,,,,,,direct,,external_proxy,false,,,false
24312,Market research professional,PROFESSIONALS,7000,5437,9167,4.7,4.7,estimated_sg_submajor_weighted_2025,24,216.1,0.021847,wage_only,derived_from_official_sg,,external_proxy,0.8954,0.5865,0.4892,0.7798,0.2888,moderate,0.2569,low,mixed,,,,,,,,,,,,true,0.101,false,false,reliability_weighted,consensus_high,4,aioe:0.2359|anthropic:0.2576|eloundou:0.2453|ilo:0.2612,false,high_risk_but_positive_labour_market,high,0.8396,1.0000,0.9500,0.6500,,,,,,,,,,,,,direct,,external_proxy,false,,,false
24313,Marketing strategy/planning professional,PROFESSIONALS,8060,4600,11785,5.1,5.1,estimated_sg_submajor_weighted_2025,24,216.1,0.023442,wage_only,derived_from_official_sg,,external_proxy,0.8954,0.5865,0.6109,0.7251,0.2685,moderate,0.3208,low,mixed,,,,,,,,,,,,true,0.101,false,false,reliability_weighted,consensus_high,4,aioe:0.2359|anthropic:0.2576|eloundou:0.2453|ilo:0.2612,false,high_risk_but_positive_labour_market,high,0.8396,1.0000,0.9500,0.6500,,,,,,,,,,,,,direct,,external_proxy,false,,,false
21492,Materials engineer,PROFESSIONALS,8643,6592,10805,2.8,2.8,estimated_sg_submajor_weighted_2025,21,154.5,0.018323,wage_only,derived_from_official_sg,,external_proxy,0.5322,0.6783,0.4926,0.7783,0.1333,low,0.1778,very_low,ai_leveraged,,,,,,,,,,,,true,-0.0524,false,false,reliability_weighted,aligned_mid,4,aioe:0.2359|anthropic:0.2576|eloundou:0.2453|ilo:0.2612,false,,high,0.8639,1.0000,0.8500,0.6500,,,,,,,,,,,,,direct,,external_proxy,false,,,false
21441,Mechanical engineer,PROFESSIONALS,6205,4900,8678,2.4,2.4,estimated_sg_submajor_weighted_2025,21,154.5,0.015525,wage_only,derived_from_official_sg,,external_proxy,0.6275,0.7362,0.4471,0.7988,0.1322,low,0.2066,low,ai_leveraged,,,,,,,,,,,,true,-0.1104,false,false,reliability_weighted,divergent,4,aioe:0.2359|anthropic:0.2576|eloundou:0.2453|ilo:0.2612,false,divergent_exposure_sources,high,0.8039,1.0000,0.4500,0.6500,,,,,,,,,,,,,direct,,external_proxy,false,,,false
21531,Media and broadcasting engineer,PROFESSIONALS,6049,5012,8631,2.4,2.4,estimated_sg_submajor_weighted_2025,21,154.5,0.015329,wage_only,derived_from_official_sg,,external_proxy,0.8059,0.1988,0.4248,0.8088,0.5223,very_high,0.0681,very_low,at_risk,,,,,,,,,,,,true,-0.0747,false,false,reliability_weighted,aligned_mid,4,aioe:0.2359|anthropic:0.2576|eloundou:0.2453|ilo:0.2612,false,high_risk_but_positive_labour_market,high,0.8639,1.0000,0.8500,0.6500,,,,,,,,,,,,,direct,,external_proxy,false,,,false
24332,Medical and pharmaceutical products sales professional,PROFESSIONALS,7259,5524,11385,4.8,4.8,estimated_sg_submajor_weighted_2025,24,216.1,0.022247,wage_only,derived_from_official_sg,,external_proxy,0.7818,0.5731,0.5710,0.7431,0.2480,moderate,0.2558,low,ai_leveraged,,,,,,,,,,,,true,0.166,false,false,reliability_weighted,divergent,4,aioe:0.2359|anthropic:0.2576|eloundou:0.2453|ilo:0.2612,false,divergent_exposure_sources,high,0.7303,1.0000,0.4500,0.8500,,,,,,,,,,,,,direct,,external_proxy,false,,,false
22693,Medical diagnostic radiographer,PROFESSIONALS,5716,4606,7253,1.9,1.9,estimated_sg_submajor_weighted_2025,22,61.6,0.030683,wage_only,derived_from_official_sg,,external_proxy,0.3521,0.9002,0.4693,0.6388,0.0225,very_low,0.1487,very_low,ai_leveraged,,,,,,,,,,,,false,,exact,false,reliability_weighted,divergent,2,aioe:0.4745|ilo:0.5255,false,divergent_exposure_sources,medium,0.7580,0.5500,0.4500,0.8500,,,,,,,,,,,,,direct,,external_proxy,false,,,false
21342,Medical laboratory scientist,PROFESSIONALS,5979,5412,7443,2.4,2.4,estimated_sg_submajor_weighted_2025,21,154.5,0.015240,wage_only,derived_from_official_sg,,external_proxy,0.5465,0.8128,0.4393,0.7223,0.0739,low,0.1951,very_low,ai_leveraged,,,,,,,,,,,,true,-0.2679,prefix,false,reliability_weighted,divergent,3,aioe:0.3193|anthropic:0.3486|eloundou:0.3321,false,divergent_exposure_sources,medium,0.6767,0.8200,0.4500,0.6500,,,,,,,,,,,,,direct,,external_proxy,false,,,false
21346,Medical scientist,PROFESSIONALS,5833,5400,6500,2.3,2.3,estimated_sg_submajor_weighted_2025,21,154.5,0.015052,wage_only,derived_from_official_sg,,external_proxy,0.5465,0.8128,0.4251,0.7287,0.0745,low,0.1888,very_low,ai_leveraged,,,,,,,,,,,,true,-0.2679,prefix,false,reliability_weighted,divergent,3,aioe:0.3193|anthropic:0.3486|eloundou:0.3321,false,divergent_exposure_sources,medium,0.6767,0.8200,0.4500,0.6500,,,,,,,,,,,,,direct,,external_proxy,false,,,false
26353,Medical social worker,PROFESSIONALS,4915,4203,6513,1.6,1.6,estimated_sg_submajor_weighted_2025,26,43.4,0.036878,wage_only,derived_from_official_sg,,external_proxy,0.3836,0.8601,0.4468,0.6489,0.0348,very_low,0.1474,very_low,ai_leveraged,,,,,,,,,,,,true,-0.3093,exact,false,reliability_weighted,divergent,3,aioe:0.3126|anthropic:0.3413|ilo:0.3461,false,divergent_exposure_sources,high,0.7897,0.8200,0.4500,0.6500,,,,,,,,,,,,,direct,,external_proxy,false,,,false
26361,Minister of religion,PROFESSIONALS,6637,4472,12804,1.9,1.9,estimated_sg_submajor_weighted_2025,26,43.4,0.042854,wage_only,derived_from_official_sg,,external_proxy,0.4578,0.9144,0.6406,0.7117,0.0279,very_low,0.2682,low,ai_leveraged,,,,,,,,,,,,true,-0.1532,false,false,reliability_weighted,divergent,4,aioe:0.2359|anthropic:0.2576|eloundou:0.2453|ilo:0.2612,false,divergent_exposure_sources,high,0.7693,1.0000,0.4500,0.6500,,,,,,,,,,,,,direct,,external_proxy,false,,,false
21662,Multimedia (including games) designer,PROFESSIONALS,5319,4497,7584,2.2,2.2,estimated_sg_submajor_weighted_2025,21,154.5,0.014374,wage_only,derived_from_official_sg,,external_proxy,0.7459,0.4813,0.3918,0.8237,0.3187,high,0.1407,very_low,mixed,,,,,,,,,,,,true,0.0848,false,false,reliability_weighted,consensus_high,4,aioe:0.2359|anthropic:0.2576|eloundou:0.2453|ilo:0.2612,false,high_risk_but_positive_labour_market,high,0.7562,1.0000,0.9500,0.6500,,,,,,,,,,,,,direct,,external_proxy,false,,,false
25123,Multimedia (including games) developer,PROFESSIONALS,6331,5422,9496,4.1,4.1,estimated_sg_submajor_weighted_2025,25,82.3,0.049358,wage_only,derived_from_official_sg,,external_proxy,0.8584,0.1872,0.4452,0.6597,0.4603,high,0.0715,very_low,at_risk,,,,,,,,,,,,false,,prefix,prefix,reliability_weighted,consensus_high,2,aioe:0.4745|ilo:0.5255,false,high_risk_but_positive_labour_market,medium,0.7664,0.5500,0.9500,0.6500,,,,,,,,,,,,,direct,,external_proxy,false,,,false
21663,Multimedia artist and animator,PROFESSIONALS,5000,3775,8177,2.2,2.2,estimated_sg_submajor_weighted_2025,21,154.5,0.013936,wage_only,derived_from_official_sg,,external_proxy,0.7459,0.4813,0.4763,0.7856,0.3040,high,0.1710,very_low,mixed,,,,,,,,,,,,true,0.0848,false,false,reliability_weighted,consensus_high,4,aioe:0.2359|anthropic:0.2576|eloundou:0.2453|ilo:0.2612,false,high_risk_but_positive_labour_market,high,0.7562,1.0000,0.9500,0.6500,,,,,,,,,,,,,direct,,external_proxy,false,,,false
25220,"Network, servers and computer systems administrator",PROFESSIONALS,4765,3688,6920,3.5,3.5,estimated_sg_submajor_weighted_2025,25,82.3,0.042821,wage_only,derived_from_official_sg,,external_proxy,0.7747,0.1658,0.4615,0.6723,0.4345,high,0.0593,very_low,at_risk,,,,,,,,,,,,false,,false,exact,reliability_weighted,divergent,2,aioe:0.4745|ilo:0.5255,true,high_risk_but_exact_demand|high_risk_but_positive_labour_market|divergent_exposure_sources,medium,0.7180,0.5500,0.4500,0.8500,,,,,,,,,,,,,direct,,external_proxy,false,,,false
22652,Nutritionist,PROFESSIONALS,4684,3232,8074,1.7,1.7,estimated_sg_submajor_weighted_2025,22,61.6,0.027775,wage_only,derived_from_official_sg,,external_proxy,0.7747,0.9100,0.4820,0.7831,0.0546,low,0.3398,low,ai_leveraged,,,,,,,,,,,,true,-0.2312,false,false,reliability_weighted,divergent,4,aioe:0.2359|anthropic:0.2576|eloundou:0.2453|ilo:0.2612,false,divergent_exposure_sources,high,0.8039,1.0000,0.4500,0.6500,,,,,,,,,,,,,direct,,external_proxy,false,,,false
22144,Obstetrician/Gynaecologist,PROFESSIONALS,5965,4741,7002,1.9,1.9,estimated_sg_submajor_weighted_2025,22,61.6,0.031344,wage_only,derived_from_official_sg,,external_proxy,0.4398,0.9554,0.4498,0.7976,0.0156,very_low,0.1890,very_low,ai_leveraged,,,,,,,,,,,,true,-0.0708,false,false,reliability_weighted,aligned_mid,3,aioe:0.3193|anthropic:0.3486|eloundou:0.3321,false,,medium,0.7543,0.8200,0.8500,0.8500,,,,,,,,,,,,,submajor_fallback,,external_proxy,false,,,false
22631,Occupational health and safety professional,PROFESSIONALS,5000,3263,7313,1.8,1.8,estimated_sg_submajor_weighted_2025,22,61.6,0.028697,wage_only,derived_from_official_sg,,external_proxy,0.6845,0.9100,0.4713,0.7879,0.0486,very_low,0.2936,low,ai_leveraged,,,,,,,,,,,,true,-0.2312,false,false,reliability_weighted,divergent,4,aioe:0.2359|anthropic:0.2576|eloundou:0.2453|ilo:0.2612,false,divergent_exposure_sources,high,0.8039,1.0000,0.4500,0.6500,,,,,,,,,,,,,direct,,external_proxy,false,,,false
22680,Occupational therapist,PROFESSIONALS,4933,4085,6488,1.8,1.8,estimated_sg_submajor_weighted_2025,22,61.6,0.028504,wage_only,derived_from_official_sg,,external_proxy,0.2868,0.9848,0.4543,0.6456,0.0028,very_low,0.1283,very_low,ai_leveraged,,,,,,,,,,,,true,0.0206,exact,false,reliability_weighted,consensus_low,3,aioe:0.3193|anthropic:0.3486|eloundou:0.3321,false,,high,0.7702,0.8200,0.9500,0.8500,,,,,,,,,,,,,direct,,external_proxy,false,,,false
24352,Oil and bunker trader,PROFESSIONALS,14896,8610,20000,6.9,6.9,estimated_sg_submajor_weighted_2025,24,216.1,0.031869,wage_only,derived_from_official_sg,,external_proxy,0.8644,0.4242,0.6825,0.6929,0.3448,high,0.2503,low,mixed,,,,,,,,,,,,true,0.0904,false,false,reliability_weighted,consensus_high,3,aioe:0.3193|anthropic:0.3486|eloundou:0.3321,false,high_risk_but_positive_labour_market,high,0.7830,0.8200,0.9500,0.6500,,,,,,,,,,,,,direct,,external_proxy,false,,,false
21212,Operations research analyst,PROFESSIONALS,6352,4760,9530,2.4,2.4,estimated_sg_submajor_weighted_2025,21,154.5,0.015708,wage_only,derived_from_official_sg,,external_proxy,0.8899,0.3520,0.4802,0.7839,0.4520,high,0.1505,very_low,mixed,,,,,,,,,,,,true,-0.1791,false,false,reliability_weighted,consensus_high,3,aioe:0.3193|anthropic:0.3486|eloundou:0.3321,false,high_risk_but_positive_labour_market,high,0.7935,0.8200,0.9500,0.6500,,,,,,,,,,,,,direct,,external_proxy,false,,,false
22145,Ophthalmologist,PROFESSIONALS,6804,6205,10257,2.1,2.1,estimated_sg_submajor_weighted_2025,22,61.6,0.033476,wage_only,derived_from_official_sg,,external_proxy,0.4398,0.9554,0.5379,0.7579,0.0149,very_low,0.2261,low,ai_leveraged,,,,,,,,,,,,true,-0.0708,false,false,reliability_weighted,aligned_mid,3,aioe:0.3193|anthropic:0.3486|eloundou:0.3321,false,,medium,0.7468,0.8200,0.8500,0.8500,,,,,,,,,,,,,submajor_fallback,,external_proxy,false,,,false
22670,Optometrist,PROFESSIONALS,5241,4342,6191,1.8,1.8,estimated_sg_submajor_weighted_2025,22,61.6,0.029380,wage_only,derived_from_official_sg,,external_proxy,0.3207,0.9394,0.4297,0.8066,0.0157,very_low,0.1295,very_low,ai_leveraged,,,,,,,,,,,,true,-0.186,false,false,reliability_weighted,aligned_mid,4,aioe:0.2359|anthropic:0.2576|eloundou:0.2453|ilo:0.2612,false,,high,0.7306,1.0000,0.8500,0.8500,,,,,,,,,,,,,direct,,external_proxy,false,,,false
22135,Orthopaedic surgeon,PROFESSIONALS,5836,5580,6539,1.9,1.9,estimated_sg_submajor_weighted_2025,22,61.6,0.031003,wage_only,derived_from_official_sg,,external_proxy,0.2319,0.9554,0.3840,0.8272,0.0085,very_low,0.0851,very_low,stable,,,,,,,,,,,,true,-0.3485,false,false,reliability_weighted,divergent,3,aioe:0.3193|anthropic:0.3486|eloundou:0.3321,false,divergent_exposure_sources,medium,0.6943,0.8200,0.4500,0.8500,,,,,,,,,,,,,submajor_fallback,,external_proxy,false,,,false
22148,"Otorhinolaryngologist/Ear, nose, throat (ENT) specialist",PROFESSIONALS,6624,6097,9707,2,2,estimated_sg_submajor_weighted_2025,22,61.6,0.033030,wage_only,derived_from_official_sg,,external_proxy,0.4398,0.9554,0.5162,0.7677,0.0150,very_low,0.2169,low,ai_leveraged,,,,,,,,,,,,true,-0.0708,false,false,reliability_weighted,aligned_mid,3,aioe:0.3193|anthropic:0.3486|eloundou:0.3321,false,,medium,0.7468,0.8200,0.8500,0.8500,,,,,,,,,,,,,submajor_fallback,,external_proxy,false,,,false
22126,Paediatrician,PROFESSIONALS,5789,4530,6752,1.9,1.9,estimated_sg_submajor_weighted_2025,22,61.6,0.030878,wage_only,derived_from_official_sg,,external_proxy,0.4267,0.9554,0.4652,0.7907,0.0150,very_low,0.1897,very_low,ai_leveraged,,,,,,,,,,,,true,-0.0056,false,false,reliability_weighted,aligned_mid,4,aioe:0.2359|anthropic:0.2576|eloundou:0.2453|ilo:0.2612,false,,medium,0.7864,1.0000,0.8500,0.8500,,,,,,,,,,,,,submajor_fallback,,external_proxy,false,,,false
24233,Personnel/Human resource officer,PROFESSIONALS,4000,3370,4605,3.6,3.6,estimated_sg_submajor_weighted_2025,24,216.1,0.016514,wage_only,derived_from_official_sg,,external_proxy,0.8386,0.6123,0.3291,0.8519,0.2770,moderate,0.1690,very_low,mixed,,,,,,,,,,,,true,-0.1685,false,false,reliability_weighted,aligned_mid,4,aioe:0.2359|anthropic:0.2576|eloundou:0.2453|ilo:0.2612,false,high_risk_but_positive_labour_market,high,0.8500,1.0000,0.8500,0.6500,,,,,,,,,,,,,direct,,external_proxy,false,,,false
22621,Pharmacist (patient care),PROFESSIONALS,5466,4504,7346,1.8,1.8,estimated_sg_submajor_weighted_2025,22,61.6,0.030004,wage_only,derived_from_official_sg,,external_proxy,0.5268,0.9768,0.4564,0.7946,0.0097,very_low,0.2348,low,ai_leveraged,,,,,,,,,,,,true,0.065,false,false,reliability_weighted,aligned_mid,4,aioe:0.2359|anthropic:0.2576|eloundou:0.2453|ilo:0.2612,false,,high,0.8939,1.0000,0.8500,0.8500,,,,,,,,,,,,,direct,,external_proxy,false,,,false
21341,Pharmacologist,PROFESSIONALS,6706,4313,13118,2.5,2.5,estimated_sg_submajor_weighted_2025,21,154.5,0.016140,wage_only,derived_from_official_sg,,external_proxy,0.5465,0.8128,0.6468,0.6289,0.0643,low,0.2873,low,ai_leveraged,,,,,,,,,,,,true,-0.2679,prefix,false,reliability_weighted,divergent,3,aioe:0.3193|anthropic:0.3486|eloundou:0.3321,false,divergent_exposure_sources,medium,0.6767,0.8200,0.4500,0.6500,,,,,,,,,,,,,direct,,external_proxy,false,,,false
22640,Physiotherapist,PROFESSIONALS,4814,4235,6200,1.7,1.7,estimated_sg_submajor_weighted_2025,22,61.6,0.028158,wage_only,derived_from_official_sg,,external_proxy,0.2895,0.9848,0.4268,0.6579,0.0029,very_low,0.1217,very_low,ai_leveraged,,,,,,,,,,,,true,0.0206,exact,false,reliability_weighted,consensus_low,4,aioe:0.2359|anthropic:0.2576|eloundou:0.2453|ilo:0.2612,false,,high,0.8098,1.0000,0.9500,0.8500,,,,,,,,,,,,,direct,,external_proxy,false,,,false
22692,Podiatrist,PROFESSIONALS,5054,4498,6956,1.8,1.8,estimated_sg_submajor_weighted_2025,22,61.6,0.028851,wage_only,derived_from_official_sg,,external_proxy,0.3521,0.9002,0.4489,0.6480,0.0228,very_low,0.1423,very_low,ai_leveraged,,,,,,,,,,,,false,,exact,false,reliability_weighted,divergent,2,aioe:0.4745|ilo:0.5255,false,divergent_exposure_sources,medium,0.7580,0.5500,0.4500,0.8500,,,,,,,,,,,,,direct,,external_proxy,false,,,false
24220,Policy administration professional (e.g. policy analyst),PROFESSIONALS,5179,4100,8858,4.1,4.1,estimated_sg_submajor_weighted_2025,24,216.1,0.018791,wage_only,derived_from_official_sg,,external_proxy,0.8434,0.3868,0.5101,0.7705,0.3985,high,0.1664,very_low,mixed,,,,,,,,,,,,true,0.089,false,false,reliability_weighted,divergent,4,aioe:0.2359|anthropic:0.2576|eloundou:0.2453|ilo:0.2612,true,high_risk_but_positive_labour_market|divergent_exposure_sources,medium,0.7251,1.0000,0.4500,0.8500,,,,,,,,,,,,,direct,,external_proxy,false,,,false
21512,Power generation and distribution engineer,PROFESSIONALS,9131,6947,12139,2.9,2.9,estimated_sg_submajor_weighted_2025,21,154.5,0.018833,wage_only,derived_from_official_sg,,external_proxy,0.5977,0.5597,0.5485,0.7532,0.1982,moderate,0.1835,very_low,ai_leveraged,,,,,,,,,,,,true,-0.0508,false,false,reliability_weighted,divergent,4,aioe:0.2359|anthropic:0.2576|eloundou:0.2453|ilo:0.2612,false,divergent_exposure_sources,high,0.7158,1.0000,0.4500,0.8500,,,,,,,,,,,,,direct,,external_proxy,false,,,false
21415,Process engineer,PROFESSIONALS,5833,4990,7600,2.3,2.3,estimated_sg_submajor_weighted_2025,21,154.5,0.015052,wage_only,derived_from_official_sg,,external_proxy,0.5836,0.7861,0.3940,0.6727,0.0840,low,0.1808,very_low,ai_leveraged,,,,,,,,,,,,true,-0.5633,exact,false,reliability_weighted,divergent,4,aioe:0.2359|anthropic:0.2576|eloundou:0.2453|ilo:0.2612,false,divergent_exposure_sources,high,0.8564,1.0000,0.4500,0.8500,,,,,,,,,,,,,direct,,external_proxy,false,,,false
21498,Procurement engineer,PROFESSIONALS,6500,4906,8956,2.5,2.5,estimated_sg_submajor_weighted_2025,21,154.5,0.015890,wage_only,derived_from_official_sg,,external_proxy,0.5322,0.6783,0.4693,0.7888,0.1351,low,0.1694,very_low,ai_leveraged,,,,,,,,,,,,true,-0.0524,false,false,reliability_weighted,aligned_mid,4,aioe:0.2359|anthropic:0.2576|eloundou:0.2453|ilo:0.2612,false,,high,0.8639,1.0000,0.8500,0.6500,,,,,,,,,,,,,direct,,external_proxy,false,,,false
26541,"Producer (stage, film, television, game, commercial, video and radio)",PROFESSIONALS,6736,5000,9273,1.9,1.9,estimated_sg_submajor_weighted_2025,26,43.4,0.043172,wage_only,derived_from_official_sg,,external_proxy,0.6117,0.7968,0.4914,0.7789,0.0968,low,0.2395,low,ai_leveraged,,,,,,,,,,,,true,-0.0483,false,false,reliability_weighted,aligned_mid,4,aioe:0.2359|anthropic:0.2576|eloundou:0.2453|ilo:0.2612,false,,high,0.8939,1.0000,0.8500,0.8500,,,,,,,,,,,,,direct,,external_proxy,false,,,false
21632,Product and industrial designer,PROFESSIONALS,5710,4218,7782,2.3,2.3,estimated_sg_submajor_weighted_2025,21,154.5,0.014893,wage_only,derived_from_official_sg,,external_proxy,0.5495,0.6907,0.4426,0.8008,0.1361,low,0.1680,very_low,ai_leveraged,,,,,,,,,,,,true,-0.3346,false,false,reliability_weighted,divergent,4,aioe:0.2359|anthropic:0.2576|eloundou:0.2453|ilo:0.2612,false,divergent_exposure_sources,high,0.7320,1.0000,0.4500,0.6500,,,,,,,,,,,,,direct,,external_proxy,false,,,false
21412,Production engineer,PROFESSIONALS,6251,4862,10083,2.4,2.4,estimated_sg_submajor_weighted_2025,21,154.5,0.015582,wage_only,derived_from_official_sg,,external_proxy,0.5836,0.7861,0.5003,0.6949,0.0867,low,0.2295,low,ai_leveraged,,,,,,,,,,,,true,-0.5633,prefix,false,reliability_weighted,divergent,4,aioe:0.2359|anthropic:0.2576|eloundou:0.2453|ilo:0.2612,false,divergent_exposure_sources,high,0.8414,1.0000,0.4500,0.8500,,,,,,,,,,,,,direct,,external_proxy,false,,,false
22128,Psychiatrist,PROFESSIONALS,6886,6489,9312,2.1,2.1,estimated_sg_submajor_weighted_2025,22,61.6,0.033677,wage_only,derived_from_official_sg,,external_proxy,0.4267,0.9554,0.4987,0.7756,0.0147,very_low,0.2033,low,ai_leveraged,,,,,,,,,,,,true,-0.0056,false,false,reliability_weighted,aligned_mid,4,aioe:0.2359|anthropic:0.2576|eloundou:0.2453|ilo:0.2612,false,,medium,0.7864,1.0000,0.8500,0.8500,,,,,,,,,,,,,submajor_fallback,,external_proxy,false,,,false
24320,Public relations/Corporate communications professional,PROFESSIONALS,4305,3630,5500,3.7,3.7,estimated_sg_submajor_weighted_2025,24,216.1,0.017133,wage_only,derived_from_official_sg,,external_proxy,0.8595,0.5793,0.3546,0.8404,0.3039,high,0.1766,very_low,mixed,,,,,,,,,,,,true,0.1116,false,false,reliability_weighted,divergent,4,aioe:0.2359|anthropic:0.2576|eloundou:0.2453|ilo:0.2612,true,high_risk_but_positive_labour_market|divergent_exposure_sources,medium,0.7639,1.0000,0.4500,0.6500,,,,,,,,,,,,,direct,,external_proxy,false,,,false
21414,Quality control/assurance engineer,PROFESSIONALS,6310,4794,8471,2.4,2.4,estimated_sg_submajor_weighted_2025,21,154.5,0.015656,wage_only,derived_from_official_sg,,external_proxy,0.5836,0.7861,0.4680,0.7094,0.0886,low,0.2147,low,ai_leveraged,,,,,,,,,,,,true,-0.5633,prefix,false,reliability_weighted,divergent,4,aioe:0.2359|anthropic:0.2576|eloundou:0.2453|ilo:0.2612,false,divergent_exposure_sources,high,0.8414,1.0000,0.4500,0.8500,,,,,,,,,,,,,direct,,external_proxy,false,,,false
21494,Quantity surveyor,PROFESSIONALS,5030,4000,6322,2.2,2.2,estimated_sg_submajor_weighted_2025,21,154.5,0.013978,wage_only,derived_from_official_sg,,external_proxy,0.5322,0.6783,0.3526,0.8413,0.1441,low,0.1273,very_low,ai_leveraged,,,,,,,,,,,,true,-0.0524,false,false,reliability_weighted,aligned_mid,4,aioe:0.2359|anthropic:0.2576|eloundou:0.2453|ilo:0.2612,false,,high,0.8639,1.0000,0.8500,0.6500,,,,,,,,,,,,,direct,,external_proxy,false,,,false
22694,Radiation therapist,PROFESSIONALS,5629,4424,7186,1.9,1.9,estimated_sg_submajor_weighted_2025,22,61.6,0.030448,wage_only,derived_from_official_sg,,external_proxy,0.3521,0.9002,0.4410,0.7216,0.0254,very_low,0.1398,very_low,ai_leveraged,,,,,,,,,,,,false,,prefix,false,reliability_weighted,divergent,2,aioe:0.4745|ilo:0.5255,false,divergent_exposure_sources,medium,0.7430,0.5500,0.4500,0.8500,,,,,,,,,,,,,direct,,external_proxy,false,,,false
